0.0214772,0.006288,0.0149738,0.0224167,0.0112758,0.0058591,0.0637936,0.0473031,0.0369539,0.077726,1.15508,0.124513,0.0323261,0.100384,0.116036,0.0806294,0.0688092,0.0519613,0.0370098,0.0278957,0.0189298,0.0521378,0.0279597,0.0118901,0.022281,0.0519355,0.0048861,0.0075037,0.0059622,0.0043162,0.0075421,0.0081638,0.0140727,0.0387949,0.0187294,0.0107459,0.0397285,0.0171328,0.011213,0.0051219,0.0018334,0.0264943,0.0165432,0.0030805,0.0049037,0.0013818,0.0037462,0.0035715,0.0113835,0.0109776,0.003313,0.0042418,0.0096471,0.0072653,0.0101883,0.0470532,0.0091477,0.0065581,0.0089611,0.0068474,0.0131834,0.0051439,0.0116067,0.0100227,0.0188889,0.0178381,0.0267518,0.0056786,0.012283,0.0087784,0.0310511
0.0154943,0.0051063,0.0170003,0.0592921,0.0419311,0.0070755,0.024016,0.0131662,0.0144624,0.0318697,0.0292766,1.11631,0.0055451,0.0308939,0.0761925,0.030655,0.0105906,0.0163509,0.0131724,0.007416,0.0058143,0.018516,0.0221019,0.0105442,0.0103184,0.0176738,0.0027688,0.004116,0.0038722,0.0027101,0.0040705,0.0036262,0.0056133,0.008668,0.0083652,0.005117,0.0073558,0.0107524,0.0137323,0.0020772,0.0010735,0.0051984,0.0060684,0.001387,0.0023091,0.000694,0.001698,0.0013923,0.0075172,0.005443,0.0016161,0.0024932,0.0047324,0.0030337,0.0092011,0.0529797,0.0122857,0.003121,0.0043255,0.0039429,0.004043,0.0029128,0.0045338,0.0031713,0.0061543,0.0124949,0.0073549,0.0020113,0.0053234,0.005452,0.0129202
0.0062854,0.0020038,0.0036433,0.0079015,0.0064884,0.0026661,0.0141691,0.0196653,0.0180806,0.0260703,0.0309312,0.0476951,1.13632,0.0498942,0.0628961,0.127892,0.0287577,0.0299478,0.0120816,0.0233685,0.0162571,0.0306985,0.0237952,0.0043759,0.0141702,0.0231653,0.0076215,0.0087089,0.005633,0.0050418,0.0071102,0.0048729,0.0088534,0.0095545,0.0070709,0.0051149,0.0035612,0.0067639,0.0064653,0.0112024,0.0050411,0.0934837,0.0323908,0.0076575,0.0100183,0.0018184,0.0096909,0.0010491,0.0080418,0.0068759,0.0071856,0.0131093,0.0135495,0.0202424,0.0126891,0.0246289,0.0090297,0.0091304,0.0085987,0.0066292,0.006786,0.0054003,0.0070189,0.0071392,0.0075995,0.0174606,0.0671103,0.009085,0.0057717,0.0069392,0.0147165
0.0044383,0.004126,0.0022535,0.0050414,0.0032741,0.0013483,0.0251471,0.0158216,0.0047498,0.0179493,0.0177795,0.049431,0.0129555,1.0689,0.0199089,0.0184532,0.0075937,0.0108435,0.0050796,0.0046272,0.0034666,0.0079264,0.0051178,0.0022009,0.0036181,0.0088176,0.0014615,0.0020693,0.0018615,0.0028897,0.0022155,0.0015749,0.0052674,0.0042776,0.0030327,0.0027612,0.0022353,0.0032992,0.0050755,0.0010191,0.0005865,0.008592,0.0045707,0.001109,0.0017672,0.0005094,0.0013564,0.001299,0.0043006,0.003395,0.0022713,0.0023507,0.0049812,0.0023292,0.0046919,0.0141997,0.0047313,0.0015963,0.0024944,0.004089,0.0030414,0.0018563,0.0037576,0.0038435,0.0046085,0.0052979,0.0053605,0.0032161,0.0027228,0.0027566,0.010153
0.0096189,0.0038611,0.0030595,0.0121473,0.0046189,0.0018981,0.0131532,0.0164837,0.0112205,0.0214407,0.0146839,0.048221,0.0052498,0.0124875,1.36898,0.0337149,0.0136429,0.0094637,0.0107032,0.0081904,0.0071198,0.0147366,0.0077132,0.0034185,0.0054993,0.0090628,0.0046547,0.010128,0.0095273,0.0030778,0.0078143,0.0029914,0.0055187,0.0074046,0.0373798,0.0110725,0.0021014,0.0141198,0.0112213,0.0025597,0.0009638,0.0051154,0.004189,0.0021801,0.0028831,0.0007647,0.0020845,0.0007771,0.005459,0.006629,0.0015601,0.0014991,0.0052789,0.0045314,0.010725,0.0365382,0.0083198,0.0029193,0.0047938,0.0034981,0.0085333,0.0040843,0.0040368,0.0034713,0.0056454,0.0396634,0.0158306,0.0016489,0.0197751,0.0081257,0.0064092
0.0018163,0.0007255,0.0010905,0.0039234,0.0021052,0.0009662,0.0028185,0.0032671,0.0027159,0.0062629,0.0041266,0.0084706,0.0012609,0.0041173,0.0134828,1.25001,0.0033557,0.0026364,0.0022009,0.0047245,0.0051056,0.0036702,0.0024418,0.001028,0.0015697,0.0029431,0.0011385,0.001429,0.0010901,0.001153,0.0014972,0.0127618,0.0265131,0.008339,0.0031986,0.0017336,0.0009939,0.0110014,0.0015998,0.0007355,0.0004718,0.0017207,0.0019759,0.0007797,0.0013605,0.0003357,0.0010498,0.0001902,0.0012733,0.0013589,0.0007265,0.0007038,0.0037876,0.0016458,0.0016924,0.0044026,0.0014478,0.0009203,0.001253,0.0010806,0.001136,0.0011952,0.0014922,0.0011433,0.0013508,0.0027068,0.0969426,0.0020559,0.0025133,0.0010401,0.0023609
0.0005358,0.0001582,0.0003866,0.0006745,0.0003563,0.0002769,0.0092363,0.0044529,0.0007059,0.0008184,0.0009512,0.0027082,0.0011369,0.0008562,0.0024976,0.001012,1.07654,0.0033495,0.0006513,0.0021758,0.0026931,0.0011837,0.0008471,0.0004611,0.0004506,0.0030118,0.000764,0.0013296,0.0003525,0.0003624,0.0013273,0.0002951,0.0005852,0.0005714,0.0005058,0.0003739,0.000487,0.0006043,0.000377,0.0002338,0.0001962,0.0007483,0.0035849,0.0002392,0.0004309,0.0000845,0.000315,0.0025826,0.0010059,0.001378,0.0003347,0.0001691,0.0006144,0.0004193,0.0004123,0.0007647,0.000411,0.0005948,0.0005531,0.0004303,0.0011443,0.0038633,0.003076,0.0004153,0.0019674,0.0006897,0.0004335,0.0003365,0.0022297,0.0004238,0.0017922
0.0019614,0.0004964,0.0007452,0.0018205,0.0010111,0.0004313,0.0021415,0.00224,0.0027282,0.0072136,0.0057967,0.0102736,0.0010192,0.0072627,0.0071196,0.0029448,0.0038121,1.03983,0.0016525,0.0089481,0.0146956,0.0023943,0.002882,0.0006743,0.0029829,0.0037657,0.0008458,0.0012842,0.0011793,0.0007925,0.0012531,0.0005839,0.0010967,0.0015941,0.0009515,0.0007763,0.0005764,0.0018161,0.0017714,0.0004509,0.0002651,0.0011007,0.0016561,0.0006588,0.0008141,0.0002448,0.0006163,0.0001637,0.0012059,0.0011489,0.0004584,0.0004516,0.0021565,0.0009164,0.0024201,0.0075621,0.0019716,0.0173993,0.0209654,0.0071957,0.0050439,0.001134,0.0028025,0.001761,0.0015645,0.0024712,0.001142,0.0013309,0.0006998,0.0029213,0.0015049
0.125671,0.0075179,0.0014992,0.0026213,0.0017961,0.0016729,0.0030381,0.0085609,0.0069403,0.005376,0.0056819,0.0050038,0.0017303,0.0043291,0.0058564,0.0033197,0.0077682,0.006402,1.2677,0.0221989,0.0444253,0.0194319,0.0190697,0.00229,0.0251561,0.0206059,0.0025558,0.0023394,0.0037641,0.0018632,0.0029894,0.0033381,0.001889,0.0042789,0.0026691,0.001574,0.000806,0.0034819,0.0018219,0.002032,0.0013261,0.0026678,0.00434,0.0043544,0.0031062,0.001452,0.0030434,0.000344,0.0046023,0.0027673,0.0032739,0.0021607,0.0052782,0.0041178,0.0047738,0.0053551,0.0407299,0.0053311,0.0229774,0.0379564,0.0353497,0.0142384,0.0331855,0.0265852,0.145682,0.0045637,0.006145,0.0009988,0.0218216,0.0275086,0.0028473
0.001561,0.0009475,0.0002868,0.0007734,0.0003682,0.0002299,0.0026296,0.0071638,0.003777,0.001583,0.0012234,0.0047128,0.0004357,0.0012595,0.0120615,0.0050519,0.0309978,0.0118481,0.0018223,1.13999,0.168789,0.0185394,0.0165973,0.0004353,0.0011402,0.0128835,0.0009283,0.0014469,0.0010206,0.0110058,0.0025323,0.0004027,0.0006291,0.0027805,0.0009309,0.0004603,0.0003434,0.0011965,0.0005443,0.0007317,0.0004787,0.0007521,0.0008789,0.0002887,0.0004599,0.0001746,0.0003302,0.0002474,0.0006601,0.0014473,0.0002574,0.0001943,0.0007769,0.0004663,0.0009115,0.0023032,0.0006768,0.0008055,0.0017084,0.0039321,0.003123,0.000711,0.0030418,0.0027806,0.0012852,0.002545,0.0019959,0.0007503,0.0009382,0.0015433,0.0008784
0.0003759,0.000077,0.0000674,0.0001463,0.000072,0.0000897,0.0002514,0.0003807,0.0002479,0.0003264,0.0002296,0.0003757,0.0001208,0.0001922,0.0033497,0.0003187,0.0008929,0.0008578,0.0002905,0.0248727,1.0718,0.0006298,0.0236241,0.0001874,0.000186,0.0004665,0.0004757,0.0017353,0.0002688,0.0013855,0.0009279,0.0001379,0.0001793,0.0003533,0.0003137,0.0002127,0.0000574,0.0002188,0.0001692,0.0007366,0.0001321,0.0006988,0.0003996,0.0001878,0.000316,0.0001213,0.0002161,0.0000261,0.0002525,0.0010251,0.0001473,0.0000928,0.0002839,0.0002624,0.0005701,0.0014267,0.0002725,0.0003344,0.0004973,0.0002448,0.0025278,0.0005768,0.0003477,0.0003216,0.0002824,0.0018547,0.0006927,0.0002141,0.0008697,0.00142,0.0002338
0.0103129,0.0017089,0.0019424,0.0056186,0.0022735,0.001623,0.0096387,0.0156834,0.0206063,0.0266763,0.0231084,0.0198018,0.0058637,0.0225793,0.022208,0.0129073,0.0374527,0.0260943,0.0429586,0.0328005,0.0275347,1.27565,0.101745,0.0024378,0.0158647,0.0439162,0.0049072,0.0037149,0.0075724,0.0042766,0.0063006,0.003327,0.004201,0.0061385,0.0056947,0.0035204,0.0037968,0.0166984,0.0055524,0.0083775,0.0019422,0.0043184,0.0059274,0.0028022,0.0035435,0.0016492,0.0026348,0.0007343,0.0040145,0.0048215,0.0027674,0.001842,0.0065946,0.0039545,0.0073384,0.0103584,0.0057518,0.0057031,0.008156,0.0079319,0.0066711,0.0042318,0.0056712,0.0152411,0.0126143,0.006527,0.0039603,0.0043805,0.00451,0.0083792,0.0048506
0.001773,0.0005626,0.0006644,0.001452,0.0007894,0.0008826,0.0020475,0.0026546,0.0020271,0.0029927,0.0023825,0.0024014,0.0008404,0.001843,0.0031494,0.0020023,0.003633,0.0030087,0.0025531,0.0088982,0.0179818,0.0031305,1.01939,0.000966,0.0026006,0.0029248,0.0043174,0.0031734,0.0024695,0.0021133,0.0082099,0.001251,0.0023113,0.0032442,0.0023951,0.0025088,0.0008962,0.0019998,0.0015507,0.0290713,0.0030668,0.0031794,0.0100248,0.0023344,0.0089019,0.0040659,0.0057442,0.000244,0.0024237,0.0029453,0.0034412,0.0015732,0.0066547,0.0050028,0.0053161,0.0025758,0.0046063,0.0035339,0.0050776,0.0025549,0.0053189,0.0079823,0.0037057,0.0054358,0.0029276,0.0038532,0.0025533,0.0043255,0.0037758,0.0054395,0.0029382
0.0441746,0.0072518,0.0063483,0.0294979,0.0091722,0.026066,0.0290615,0.0160634,0.0195025,0.0265646,0.0161512,0.0154315,0.0037916,0.0180933,0.0123935,0.0087204,0.0146776,0.0117727,0.023144,0.0162616,0.0103031,0.0225762,0.0231181,1.02937,0.0215442,0.0200071,0.0043502,0.0056186,0.0058892,0.0051331,0.0056671,0.130512,0.0597773,0.0726782,0.102238,0.0442309,0.0064162,0.0325488,0.0066575,0.0030857,0.0014251,0.0040999,0.006141,0.0040553,0.0042699,0.0010675,0.0032886,0.0016117,0.0099172,0.0053849,0.0027357,0.002415,0.005038,0.0045217,0.0102889,0.0215632,0.0080338,0.0049288,0.0084494,0.0080122,0.0065385,0.0055343,0.0096306,0.0069947,0.0083144,0.0065627,0.0260314,0.0044511,0.0201683,0.0277739,0.033076
0.0727806,0.0242106,0.0213182,0.0333606,0.0157043,0.0103479,0.0284025,0.0535184,0.0726119,0.0390029,0.0602418,0.0544333,0.0229458,0.052204,0.0644065,0.0341621,0.0769916,0.0703517,0.0502866,0.253003,0.0652921,0.116298,0.0971305,0.0242261,1.29126,0.338662,0.0072279,0.0082821,0.0092058,0.007916,0.0099686,0.0079905,0.0124706,0.0142382,0.0130327,0.0067696,0.0067969,0.0188972,0.0097282,0.0069584,0.0027561,0.015727,0.0128072,0.0037405,0.0063393,0.0022013,0.0047597,0.0020412,0.0165411,0.0093456,0.0042628,0.0037975,0.018733,0.0141491,0.0166089,0.0396894,0.0137594,0.0525907,0.0514464,0.02756,0.0128163,0.0096223,0.0210927,0.0093352,0.0189546,0.0185606,0.0139407,0.0096071,0.0083807,0.0214482,0.0244469
0.0145039,0.0035337,0.0029101,0.0135259,0.0047395,0.002207,0.0211454,0.0150757,0.0157373,0.0195725,0.0202759,0.0378021,0.0084803,0.0240538,0.06512,0.0231183,0.0726383,0.0355428,0.0330764,0.0222529,0.0163797,0.0271956,0.0146314,0.0033094,0.0200721,1.08589,0.0061813,0.0075909,0.010461,0.0039108,0.0076801,0.0039154,0.0041686,0.0071936,0.0113387,0.0036283,0.0067033,0.0233841,0.0068562,0.0028951,0.0013745,0.0083495,0.0061694,0.0017065,0.0026482,0.0016937,0.0020224,0.0013674,0.0052437,0.0072241,0.0018905,0.0019628,0.0064725,0.00323,0.0061047,0.0130337,0.0080105,0.0099439,0.009989,0.0102991,0.0077931,0.0035006,0.0057911,0.0041225,0.0156091,0.0122151,0.0073024,0.0028106,0.0046606,0.0071999,0.0119012
0.108952,0.0280749,0.0173197,0.0534027,0.0216968,0.0175772,0.0654542,0.115777,0.0692293,0.136807,0.0897424,0.116776,0.0483708,0.111603,0.141466,0.0775351,0.10962,0.0770167,0.126132,0.0993545,0.111864,0.103279,0.0585088,0.0374386,0.0715489,0.0887931,1.03121,0.0219451,0.0167826,0.0154012,0.0338155,0.030234,0.0587781,0.0664301,0.0666807,0.031572,0.0152902,0.0420077,0.0172745,0.0544233,0.0042566,0.0330739,0.0269414,0.007687,0.0108581,0.00322,0.0088219,0.0043467,0.0184527,0.0434333,0.0075958,0.0077437,0.0192265,0.0153054,0.0218712,0.0526766,0.0278104,0.0298141,0.0364015,0.0275946,0.0241089,0.0146145,0.0281625,0.0207744,0.0535394,0.0275988,0.0373623,0.0111563,0.0273347,0.0249252,0.0371216
0.0009563,0.0002775,0.0004261,0.0017189,0.0007264,0.0003358,0.003498,0.0025528,0.0027172,0.0019433,0.0020223,0.0067625,0.0006245,0.0009784,0.0047245,0.0045714,0.0026409,0.0019677,0.0022273,0.0015865,0.0011439,0.0029994,0.00163,0.000567,0.0012261,0.0017722,0.0004574,1.00253,0.0027572,0.000564,0.0020846,0.0005706,0.0008717,0.0010416,0.0096591,0.0006738,0.0003272,0.002811,0.0013842,0.0005491,0.0001882,0.0008172,0.0007142,0.0004714,0.0005385,0.0001914,0.0003916,0.0002006,0.0012778,0.0015853,0.0002863,0.0002618,0.000873,0.0005577,0.001833,0.0019581,0.0006252,0.0004754,0.0008238,0.0005905,0.0005134,0.0005838,0.0007411,0.0006,0.0008161,0.011584,0.0007525,0.0002469,0.0006341,0.0005205,0.0010303
0.0001429,0.00002,0.0000235,0.0000468,0.000018,0.000045,0.0004004,0.0000694,0.0001657,0.0000809,0.0000797,0.0001141,0.0000293,0.0001022,0.0001361,0.0000455,0.0004817,0.0002166,0.0001639,0.000101,0.0000885,0.0001291,0.0006849,0.0000467,0.0002533,0.0001449,0.0000328,0.0000914,1.00009,0.0000391,0.0000796,0.0000289,0.0000772,0.0000505,0.0009257,0.0002635,0.0000395,0.0000708,0.0000381,0.000036,0.0000127,0.0000324,0.0000648,0.0000308,0.0000364,0.000014,0.0000268,0.0001229,0.0001145,0.0000431,0.0000294,0.0000206,0.0000526,0.0000309,0.0001616,0.0000664,0.0000461,0.0000538,0.0000622,0.0000478,0.0000467,0.0000457,0.000054,0.0003064,0.0000966,0.0001635,0.0000318,0.0000218,0.0000417,0.000041,0.0000882
0.0003232,0.0000608,0.0000815,0.0001899,0.000083,0.0001131,0.001367,0.0003268,0.0004212,0.0002805,0.0002816,0.0005747,0.0000957,0.0002683,0.0005427,0.0003277,0.0011818,0.0005742,0.0004499,0.0015555,0.0004905,0.0004457,0.003962,0.0001364,0.000495,0.0004175,0.000133,0.0003432,0.0003795,1.00014,0.0003459,0.0001118,0.0002034,0.0001867,0.0020972,0.0004614,0.000144,0.0002846,0.0001692,0.0001932,0.0000571,0.000135,0.0002685,0.0001517,0.0001635,0.0000677,0.0001252,0.0002783,0.0004126,0.0002126,0.0001322,0.0000845,0.0002329,0.0001387,0.0004937,0.0002876,0.0002998,0.000201,0.0002406,0.0001823,0.000189,0.0002073,0.0002209,0.0011886,0.0014825,0.000955,0.0001218,0.0000983,0.0001674,0.0002095,0.0003073
0.0054657,0.0007872,0.001841,0.0033424,0.0008919,0.0028716,0.0616275,0.0038504,0.0032855,0.0034686,0.0028918,0.0041128,0.0009621,0.0029333,0.0043595,0.0022035,0.0109195,0.0053045,0.0051462,0.0095766,0.0037908,0.004445,0.0250371,0.0032032,0.0077955,0.0046627,0.0013503,0.0101268,0.003213,0.0055981,1.00445,0.001774,0.0034678,0.014318,0.032931,0.0102814,0.0027088,0.0068447,0.0018439,0.0015242,0.0006559,0.0016343,0.0024854,0.0014674,0.001591,0.0005616,0.0012294,0.0045412,0.0066636,0.0016482,0.0013369,0.0007566,0.0022397,0.0014502,0.0026013,0.0025074,0.0023248,0.0020751,0.0023727,0.0023139,0.0021921,0.0069869,0.0051703,0.0092427,0.0139341,0.0061738,0.0016797,0.0012812,0.0028069,0.0029906,0.0102604
0.0033706,0.0008778,0.0009921,0.0023867,0.001776,0.0024308,0.0035331,0.0078337,0.006402,0.0060193,0.006997,0.0060931,0.0019866,0.0039212,0.0060218,0.004768,0.0080296,0.0055923,0.0056413,0.0064759,0.0074517,0.0066325,0.0092178,0.0015643,0.0038956,0.0071292,0.004817,0.0032411,0.0024404,0.0035762,0.0037966,1.0027,0.0027965,0.0101986,0.0121423,0.0024074,0.0009359,0.0128908,0.0035114,0.0044808,0.0023966,0.0040515,0.0103035,0.007461,0.0080511,0.0020728,0.006809,0.0004679,0.0058071,0.0048786,0.0059541,0.0051332,0.0065674,0.0036869,0.0096445,0.0090582,0.007353,0.0046752,0.0036682,0.004359,0.0043533,0.0040532,0.0071104,0.0035556,0.004105,0.0033985,0.0147377,0.0061357,0.0085657,0.0036352,0.0030183
0.0112509,0.0014836,0.0015647,0.0228245,0.001536,0.0057421,0.0048876,0.0129348,0.0298418,0.0332147,0.0112437,0.007245,0.0018701,0.0096832,0.0080808,0.0048687,0.0096239,0.0060835,0.0134635,0.0057812,0.003044,0.0205908,0.005435,0.005367,0.0107127,0.0133268,0.0007644,0.0009657,0.0012056,0.0008679,0.0011479,0.0020582,1.00568,0.0023941,0.011907,0.0011952,0.000908,0.0021309,0.0011296,0.0006556,0.0002851,0.0016975,0.0015152,0.0005108,0.0007984,0.000324,0.000596,0.00034,0.0025187,0.0011303,0.0006488,0.000435,0.0016627,0.0009041,0.0015243,0.0031605,0.0017529,0.0015826,0.0019819,0.0017454,0.0017943,0.0011262,0.0020076,0.0015437,0.0038016,0.0015776,0.0021865,0.0013728,0.0054051,0.0021175,0.0072169
